date,gear,stratum,mesh,length,trip.start,trip.end,soak.min,chinook,chum,sockeye,sheefish,whitefish
6/16/2018,Drift,C,5.50,150,10:30,17:37,330.00,0,2,0,0,0
6/16/2018,Drift,C,4.00,120,10:00,17:47,60.00,0,0,0,0,0
6/16/2018,Drift,C,6.00,140,11:00,17:50,200.00,2,14,0,0,0
6/16/2018,Drift,B,5.75,200,10:30,18:00,300.00,14,0,0,0,0
6/16/2018,Drift,C,5.50,150,12:00,18:36,180.00,7,2,0,1,1
6/16/2018,Drift,C,6.00,150,9:30,18:37,540.00,6,8,0,1,1
6/16/2018,Drift,C,5.50,150,10:00,18:38,150.00,4,4,0,4,0
6/16/2018,Drift,B,4.00,150,11:30,19:19,300.00,15,6,0,2,0
6/16/2018,Drift,B,6.00,300,12:00,19:21,300.00,0,6,0,0,0
6/16/2018,Drift,C,6.00,150,14:00,19:47,300.00,4,4,3,0,0
6/16/2018,Drift,C,6.00,150,19:00,20:20,80.00,2,0,1,0,0
6/16/2018,Drift,B,5.88,150,18:30,20:00,90.00,2,1,0,0,0
6/16/2018,Drift,C,6.00,150,12:00,19:30,210.00,7,4,3,3,9
6/16/2018,Drift,C,6.00,150,10:00,20:55,NA,24,6,0,0,4
6/16/2018,Drift,B,5.50,150,18:00,21:02,180.00,2,0,1,0,0
6/16/2018,Drift,C,6.00,150,10:00,21:34,360.00,8,10,2,0,0
6/16/2018,Drift,B,6.00,132,19:30,21:34,120.00,2,0,0,0,0
6/16/2018,Drift,C,6.00,150,19:00,21:40,125.00,2,0,1,0,0
6/16/2018,Drift,C,5.13,100,16:30,21:58,160.00,1,2,0,0,0
6/16/2018,Drift,C,6.00,150,17:00,22:13,240.00,1,0,1,0,0
6/16/2018,Drift,A,6.00,150,14:00,22:14,120.00,0,10,0,1,0
6/16/2018,Drift,C,6.00,150,11:00,14:00,90.00,5,1,0,0,0
6/16/2018,Drift,C,5.50,150,11:00,14:20,120.00,1,5,0,0,0
6/16/2018,Drift,C,5.88,150,11:30,14:55,180.00,5,6,1,1,0
6/16/2018,Drift,A,6.00,150,10:00,15:18,90.00,1,0,0,0,0
6/16/2018,Drift,A,6.00,300,8:50,15:52,480.00,0,1,0,2,0
6/16/2018,Drift,C,5.38,150,12:00,16:00,80.00,9,0,0,1,0
6/16/2018,Drift,A,6.00,300,10:30,18:21,240.00,12,1,0,0,0
6/16/2018,Drift,C,6.00,150,12:00,18:21,30.00,0,0,0,0,0
6/16/2018,Drift,A,6.00,300,10:00,18:21,210.00,5,1,0,0,0
6/16/2018,Drift,C,6.00,150,10:30,18:26,450.00,35,3,0,0,0
6/16/2018,Drift,A,6.00,150,13:00,18:39,125.00,0,1,1,0,0
6/16/2018,Drift,B,5.00,150,11:37,18:45,240.00,14,17,0,0,0
6/16/2018,Drift,C,6.00,150,10:00,18:52,360.00,7,4,0,1,0
6/16/2018,Drift,C,6.00,150,10:00,19:00,300.00,10,10,0,1,0
6/16/2018,Drift,C,5.38,100,17:00,19:00,80.00,0,0,0,0,0
