date,gear,stratum,mesh,length,trip.start,trip.end,soak.min,chinook,chum,sockeye,sheefish,whitefish
6/12/2020,Drift,C,6,150,6:00,13:14,200,8,0,0,1,0
6/12/2020,Drift,C,6,150,6:10,10:47,200,4,0,0,0,0
6/12/2020,Drift,C,5.75,125,9:00,17:47,200,3,0,1,0,1
6/12/2020,Drift,A,6,300,8:00,13:35,180,3,0,0,0,0
6/12/2020,Drift,C,6,150,7:00,14:02,180,15,0,0,1,0
6/12/2020,Drift,A,6,150,8:00,14:38,180,0,0,0,0,0
6/12/2020,Drift,B,5.75,150,6:00,11:37,180,4,0,1,0,0
6/12/2020,Drift,C,6,150,6:00,11:20,180,3,0,0,0,0
6/12/2020,Drift,C,5.75,150,8:00,11:51,180,2,1,1,1,0
6/12/2020,Drift,C,5.75,150,9:00,15:33,180,2,0,0,0,0
6/12/2020,Drift,C,6,150,11:00,15:43,180,3,0,1,0,0
6/12/2020,Drift,C,5.5,150,13:00,18:08,180,0,0,0,0,0
6/12/2020,Drift,C,6,130,14:00,18:29,180,2,0,0,1,0
6/12/2020,Drift,C,6,150,14:00,17:50,180,2,0,0,1,0
6/12/2020,Drift,C,5.375,125,7:00,18:34,160,4,1,0,0,0
6/12/2020,Drift,A,6,300,5:30,14:10,150,14,2,0,1,0
6/12/2020,Drift,C,4,60,11:30,15:02,150,0,0,0,0,2
6/12/2020,Drift,B,5.5,150,10:00,17:49,150,5,0,0,0,0
6/12/2020,Drift,C,5.75,75,13:00,18:11,150,1,0,0,0,0
6/12/2020,Drift,C,5.75,150,10:00,18:31,150,4,0,1,0,0
6/12/2020,Drift,A,6,120,8:00,13:27,150,0,0,0,0,0
6/12/2020,Drift,C,6,150,11:30,16:26,150,2,0,0,0,0
6/12/2020,Drift,C,6,125,10:00,18:25,150,12,2,1,0,0
6/12/2020,Drift,C,5.5,300,5:15,12:38,135,10,2,1,0,0
6/12/2020,Drift,B,5.75,75,9:45,14:23,135,1,0,0,0,0
6/12/2020,Drift,C,6,60,7:00,11:01,130,4,0,0,0,0
6/12/2020,Drift,C,5,130,6:00,15:22,125,2,0,1,0,0
6/12/2020,Drift,C,6,150,6:30,12:40,120,13,3,0,1,0
6/12/2020,Drift,C,5.5,140,6:00,13:33,120,3,0,1,0,0
6/12/2020,Drift,A,6,150,6:00,9:44,120,2,0,1,0,0
6/12/2020,Drift,A,6,300,4:45,11:21,120,24,6,0,0,0
6/12/2020,Drift,C,6,150,7:00,11:55,120,3,1,0,2,0
6/12/2020,Drift,B,6,150,7:15,10:53,120,1,0,0,0,1
6/12/2020,Drift,C,6,150,8:00,12:30,120,3,2,0,1,0
6/12/2020,Drift,C,6,150,13:00,16:28,120,1,0,0,0,0
6/12/2020,Drift,C,4.5,45,15:30,18:24,120,2,0,0,0,0
6/12/2020,Drift,A,6,150,14:00,18:51,120,4,0,0,0,0
6/12/2020,Drift,B,6,45,11:30,14:33,120,2,0,0,0,0
6/12/2020,Drift,C,5.5,60,14:00,17:45,120,1,0,0,0,0
6/12/2020,Drift,C,5.5,150,14:00,18:15,120,1,0,0,0,0
6/12/2020,Drift,B,5.75,150,5:45,11:05,100,5,1,0,0,0
6/12/2020,Drift,C,6,150,10:30,12:28,100,0,0,0,0,0
6/12/2020,Drift,C,6,150,6:00,11:05,95,6,0,0,0,1
6/12/2020,Drift,B,5.5,150,9:00,13:31,90,0,1,1,0,0
6/12/2020,Drift,B,6,150,8:00,14:38,90,0,0,0,0,0
6/12/2020,Drift,C,5.75,150,5:50,8:52,90,2,0,0,1,0
6/12/2020,Drift,C,6,60,10:00,12:14,90,0,0,0,0,0
6/12/2020,Drift,C,6,150,8:30,17:02,90,6,0,0,0,0
6/12/2020,Drift,C,6,150,16:00,17:44,90,1,0,0,0,0
6/12/2020,Drift,C,6,150,13:30,18:00,90,6,0,0,0,0
6/12/2020,Drift,C,6,150,16:00,18:21,90,1,0,0,0,0
6/12/2020,Drift,C,6,300,15:00,18:48,90,0,0,1,0,0
6/12/2020,Drift,B,6,150,10:00,12:40,90,2,0,0,0,0
6/12/2020,Drift,C,5.875,150,14:00,18:10,90,2,0,1,0,1
6/12/2020,Drift,B,6,75,5:45,10:12,75,0,0,0,0,0
6/12/2020,Drift,C,6,150,6:00,9:15,65,1,0,0,0,0
6/12/2020,Drift,C,6,150,9:30,12:44,60,2,0,0,0,0
6/12/2020,Drift,B,6,130,6:00,10:11,60,1,0,0,1,0
6/12/2020,Drift,B,5.5,60,6:30,10:26,60,0,0,0,0,0
6/12/2020,Drift,C,5.375,100,5:45,9:25,60,1,0,0,0,0
6/12/2020,Drift,C,6,150,7:15,10:26,60,0,0,0,0,0
6/12/2020,Drift,C,5.875,150,6:00,11:45,60,0,0,0,0,0
6/12/2020,Drift,B,6,100,15:30,17:37,60,0,0,0,0,0
6/12/2020,Drift,C,6,150,8:00,14:38,50,0,0,0,0,0
6/12/2020,Drift,C,5,80,10:50,12:36,45,0,0,0,0,0
6/12/2020,Drift,C,6,150,10:00,11:50,45,1,0,0,0,0
6/12/2020,Drift,C,6,50,13:00,15:36,45,0,0,0,0,0
6/12/2020,Drift,C,6,150,12:20,13:38,40,0,0,0,0,0
6/12/2020,Drift,B,5.5,130,7:30,8:56,40,0,1,0,0,0
6/12/2020,Drift,C,6,150,8:00,9:47,40,0,0,0,0,0
6/12/2020,Drift,C,6,150,14:00,18:52,40,0,0,0,0,0
6/12/2020,Drift,C,6,150,6:15,9:04,30,1,0,0,0,0
6/12/2020,Drift,B,6,150,11:10,12:17,30,0,0,0,0,0
6/12/2020,Drift,C,6,150,14:00,14:57,30,2,0,0,0,0
6/12/2020,Drift,C,6,150,13:00,16:11,30,0,0,0,0,0
6/12/2020,Drift,B,6,150,12:00,12:45,30,0,0,0,0,0
6/12/2020,Drift,C,6,150,17:30,18:17,25,0,0,0,0,0
6/12/2020,Drift,C,6,150,9:30,10:19,5,0,0,0,0,0
